OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_matched_from_input_file,_source_file
,4388017007,,9131.0,,,West,,,Callejuela,Drive,,,,,,,,,,,,,90210,,Los Angeles,Beverly Hills,,,,,LA City,{12AE7A2B-CBAA-48D0-8B9B-C118B7C39D96},0.0,,12AE7A2B-CBAA-48D0-8B9B-C118B7C39D96,Unknown,,W,,,Dr,W Callejuela Dr,2023-09-12 23:03:18+00:00,9131 W Callejuela Dr Beverly Hills 90210,12AE7A2B-CBAA-48D0-8B9B-C118B7C39D96_9131_W_Callejuela_Dr_Beverly_Hills_90210,Callejuela,9131 W Callejuela Drive Dr Los Angeles 90210,,,POINT (6442307.534884 1864786.793997),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4401006003,,11630.0,,,West,,,Chayote,Street,,,,,,,,,,,,,90049,,Los Angeles,Los Angeles,Brentwood,,,,LA City,{8449CAD8-F912-473C-BDDE-2A3AB6000C66},0.0,,8449CAD8-F912-473C-BDDE-2A3AB6000C66,Unknown,,W,,,St,W Chayote St,2023-09-12 23:03:18+00:00,11630 W Chayote St Los Angeles 90049,8449CAD8-F912-473C-BDDE-2A3AB6000C66_11630_W_Chayote_St_Los_Angeles_90049,Chayote,11630 W Chayote Street St Los Angeles 90049,,,POINT (6419438.597354 1846490.992006),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4401006005,,11608.0,,,,,,Chayote,Street,,,,,,,,,,,,,90049,,Los Angeles,Los Angeles,Brentwood,,,,Assessor,{4159DFCA-9C5F-41CF-80A5-66B176D0E33D},0.0,,4159DFCA-9C5F-41CF-80A5-66B176D0E33D,Unknown,,,,,St,Chayote St,2024-04-27 17:13:09+00:00,11608 Chayote St Los Angeles 90049,4159DFCA-9C5F-41CF-80A5-66B176D0E33D_11608_Chayote_St_Los_Angeles_90049,Chayote,11608 Chayote Street St Los Angeles 90049,,,POINT (6419540.625365 1846563.609971),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4401022025,,11601.0,,,West,,,Gorham,Avenue,,,,,,,,,,,,,90049,,Los Angeles,Los Angeles,Brentwood,,,,LA City,{066647E6-3244-41E4-9873-2A69BDE1547A},0.0,,066647E6-3244-41E4-9873-2A69BDE1547A,Unknown,,W,,,Ave,W Gorham Ave,2023-09-12 23:03:18+00:00,11601 W Gorham Ave Los Angeles 90049,066647E6-3244-41E4-9873-2A69BDE1547A_11601_W_Gorham_Ave_Los_Angeles_90049,Gorham,11601 W Gorham Avenue Ave Los Angeles 90049,,,POINT (6421142.238632 1843063.209819),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4401029012,,11620.0,,,West,,,Dunstan,Way,,,,,,,,,,,,,90049,,Los Angeles,Los Angeles,Brentwood,,,,LA City,{769EAFC9-1C65-456C-9AC7-EA14268305F7},0.0,,769EAFC9-1C65-456C-9AC7-EA14268305F7,Unknown,,W,,,Wy,W Dunstan Wy,2023-09-12 23:03:18+00:00,11620 W Dunstan Wy Los Angeles 90049,769EAFC9-1C65-456C-9AC7-EA14268305F7_11620_W_Dunstan_Wy_Los_Angeles_90049,Dunstan,11620 W Dunstan Way Wy Los Angeles 90049,,,POINT (6419917.67612 1844316.712234),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4412001001,,974.0,,,North,,,Haverford,Avenue,,,,,,,,,,,,,90272,,Los Angeles,Pacific Palisades,,,,,LA City,{25BA15B3-4253-4A47-9760-D4A30FE63EE5},0.0,,25BA15B3-4253-4A47-9760-D4A30FE63EE5,Unknown,,N,,,Ave,N Haverford Ave,2023-09-12 23:03:18+00:00,974 N Haverford Ave Pacific Palisades 90272,25BA15B3-4253-4A47-9760-D4A30FE63EE5_974_N_Haverford_Ave_Pacific_Palisades_90272,Haverford,974 N Haverford Avenue Ave Los Angeles 90272,,,POINT (6401385.836872 1840698.005888),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4415022006,,111.0,,,North,,,Marquez,Place,,,,,,,,,,,,,90272,,Los Angeles,Pacific Palisades,,,,,LA City,{9E63AA45-F264-428D-8663-41F4C0B1CE5E},0.0,,9E63AA45-F264-428D-8663-41F4C0B1CE5E,Unknown,,N,,,Pl,N Marquez Pl,2023-09-12 23:03:18+00:00,111 N Marquez Pl Pacific Palisades 90272,9E63AA45-F264-428D-8663-41F4C0B1CE5E_111_N_Marquez_Pl_Pacific_Palisades_90272,Marquez,111 N Marquez Place Pl Los Angeles 90272,,,POINT (6395375.642527 1837884.10338),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4429018001,,470.0,,,North,,,Layton,Way,,,,,,,,,,,,,90049,,Los Angeles,Los Angeles,Brentwood,,,,LA City,{6F5486A6-87E4-4F8B-A321-7EF194391AFE},0.0,,6F5486A6-87E4-4F8B-A321-7EF194391AFE,Unknown,,N,,,Wy,N Layton Wy,2023-09-12 23:03:18+00:00,470 N Layton Wy Los Angeles 90049,6F5486A6-87E4-4F8B-A321-7EF194391AFE_470_N_Layton_Wy_Los_Angeles_90049,Layton,470 N Layton Way Wy Los Angeles 90049,,,POINT (6418533.073247 1849106.61079),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4429031015,,171.0,,,North,,,Church,Lane,,,,,,,,,,,,,90049,,Los Angeles,Los Angeles,Brentwood,,,,LA City,{9BDEA7BF-A318-4641-92DD-950F3067FA73},0.0,,9BDEA7BF-A318-4641-92DD-950F3067FA73,Unknown,,N,,,Ln,N Church Ln,2023-09-12 23:03:18+00:00,171 N Church Ln Los Angeles 90049,9BDEA7BF-A318-4641-92DD-950F3067FA73_171_N_Church_Ln_Los_Angeles_90049,Church,171 N Church Lane Ln Los Angeles 90049,,,POINT (6419673.552265 1849524.726752),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4434032015,,0.0,,,West,,,Corvo,Way,,,,,,,,,,,,,90290,,Unincorporated,Topanga,,,,,LACO DPW House Numbering Map,{1CA55693-1451-4BA2-8DF4-9093CE5B64A5},0.0,,1CA55693-1451-4BA2-8DF4-9093CE5B64A5,Unknown,,W,,,Wy,W Corvo Wy,2015-05-04 09:01:52+00:00,W Corvo Wy Topanga 90290,1CA55693-1451-4BA2-8DF4-9093CE5B64A5__W_Corvo_Wy_Topanga_90290,Corvo,W Corvo Way Wy Topanga 90290,,,POINT (6379660.308145 1867535.65825),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4436021025,,1619.0,T,,,,,Henry Ridge,Motorway,,,,,,,,,,,,,90290,,Unincorporated,Topanga,,,,,LACO DPW Add,{6AB0891E-F43D-4654-9CCF-912E9C285481},0.0,,6AB0891E-F43D-4654-9CCF-912E9C285481,Unknown,,,,,Mtwy,Henry Ridge Mtwy,2015-05-04 20:54:17+00:00,1619 T Henry Ridge Mtwy Topanga 90290,6AB0891E-F43D-4654-9CCF-912E9C285481_1619_T_Henry_Ridge_Mtwy_Topanga_90290,Henry Ridge,1619 T Henry Ridge Motorway Mtwy Topanga 90290,,,POINT (6375218.790125 1864534.858149),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4440007016,,1250.0,,,,,,,,,,,,,,,,,,,,90290,,Unincorporated,Topanga,,,,,LACO DPW House Numbering Map,{89D5B648-62F6-4ED9-AEC8-43F6262D4BD6},0.0,,89D5B648-62F6-4ED9-AEC8-43F6262D4BD6,Unknown,,,,,,,2017-02-08 16:39:05+00:00,1250 Topanga 90290,89D5B648-62F6-4ED9-AEC8-43F6262D4BD6_1250_Topanga_90290,,1250 Topanga 90290,,,POINT (6379916.03598 1862233.620954),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4455018064,,25023.0,,,,,,,,,,,,,,,,,,,,91302,,Unincorporated,Calabasas,Hidden Hills,,,,LACO DPW House Numbering Map,{1D9ABF29-5576-4536-BC3E-1224B2247760},0.0,,1D9ABF29-5576-4536-BC3E-1224B2247760,Unknown,,,,,,,2015-05-04 20:34:03+00:00,25023 Calabasas 91302,1D9ABF29-5576-4536-BC3E-1224B2247760_25023_Calabasas_91302,,25023 Calabasas 91302,,,POINT (6359240.358499 1859204.740528),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4455034017,,1647.0,,,,,Las,Virgenes Canyon,Road,,,,,,,,,,,,,91302,,Unincorporated,Calabasas,Hidden Hills,,,,LACO DPW House Numbering Map,{F75F781C-3726-4487-9CBC-3707C02C7C82},0.0,,F75F781C-3726-4487-9CBC-3707C02C7C82,Unknown,,,,,Rd,Las Virgenes Canyon Rd,2015-05-04 10:15:11+00:00,1647 Las Virgenes Canyon Rd Calabasas 91302,F75F781C-3726-4487-9CBC-3707C02C7C82_1647_Las_Virgenes_Canyon_Rd_Calabasas_91302,Las Virgenes Canyon,1647 Las Virgenes Canyon Road Rd Calabasas 91302,,,POINT (6347605.304997 1857199.893488),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4455052003,,0.0,,,,,,Thousand Peaks,Road,,,,,,,,,,,,,91302,,Unincorporated,Calabasas,Hidden Hills,,,,LACO DPW House Numbering Map,{08B2E081-EC18-46E6-853C-6FED13EBAE4C},0.0,,08B2E081-EC18-46E6-853C-6FED13EBAE4C,Unknown,,,,,Rd,Thousand Peaks Rd,2015-05-01 18:07:16+00:00,Thousand Peaks Rd Calabasas 91302,08B2E081-EC18-46E6-853C-6FED13EBAE4C__Thousand_Peaks_Rd_Calabasas_91302,Thousand Peaks,Thousand Peaks Road Rd Calabasas 91302,,,POINT (6360480.719535 1863122.466289),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4457011023,,1859.0,,,,,,,,,,,,,,,,,,,,90265,,Unincorporated,Malibu,,,,,LACO DPW Add,{55A0679A-A611-4583-87E0-11ACDE58BECB},0.0,,55A0679A-A611-4583-87E0-11ACDE58BECB,Unknown,,,,,,,2015-05-04 20:53:04+00:00,1859 Malibu 90265,55A0679A-A611-4583-87E0-11ACDE58BECB_1859_Malibu_90265,,1859 Malibu 90265,,,POINT (6337670.913777 1845963.196802),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4458027023,,3625.0,,,,,,Winter Canyon,Road,,,,,,,,,,,,,90265,,Malibu,Malibu,,,,,Office of Assessor,{42DBDF28-DAE2-4C21-9347-F246A207249E},0.0,,42DBDF28-DAE2-4C21-9347-F246A207249E,Unknown,,,,,Rd,Winter Canyon Rd,2015-04-02 00:30:24+00:00,3625 Winter Canyon Rd Malibu 90265,42DBDF28-DAE2-4C21-9347-F246A207249E_3625_Winter_Canyon_Rd_Malibu_90265,Winter Canyon,3625 Winter Canyon Road Rd Malibu 90265,,,POINT (6349491.539742 1837266.913669),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,4494023028,,917.0,,,North,,,Kenter,Way,,,,,,,,,,,,,90049,,Los Angeles,Los Angeles,Brentwood,,,,LA City,{5264785D-0061-4B17-899C-B7758E33F393},0.0,,5264785D-0061-4B17-899C-B7758E33F393,Unknown,,N,,,Wy,N Kenter Wy,2023-09-12 23:03:18+00:00,917 N Kenter Wy Los Angeles 90049,5264785D-0061-4B17-899C-B7758E33F393_917_N_Kenter_Wy_Los_Angeles_90049,Kenter,917 N Kenter Way Wy Los Angeles 90049,,,POINT (6413392.371258 1850092.154423),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5007030017,,5733.0,A,,,,,Eileen,Avenue,,,,,,,,,,,,,90043,,Unincorporated,Los Angeles,View Park,,,,LACO DPW Add,{3965D145-29C7-4A5F-9BEA-52E4EB923008},0.0,,3965D145-29C7-4A5F-9BEA-52E4EB923008,Unknown,,,,,Ave,Eileen Ave,2020-11-10 16:02:55+00:00,5733 A Eileen Ave Los Angeles 90043,3965D145-29C7-4A5F-9BEA-52E4EB923008_5733_A_Eileen_Ave_Los_Angeles_90043,Eileen,5733 A Eileen Avenue Ave Los Angeles 90043,,,POINT (6457574.071608 1818836.663128),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5013013015,,4401.0,,,,,,Crenshaw,Boulevard,,,,,,,,,,,,,90043,,Unincorporated,Los Angeles,View Park,,,,LACO DPW House Numbering Map,{AA40BBBC-84D4-43BC-B7A4-227C081CCCB1},0.0,,AA40BBBC-84D4-43BC-B7A4-227C081CCCB1,Unknown,,,,,Blvd,Crenshaw Blvd,2015-05-11 20:02:20+00:00,4401 Crenshaw Blvd Los Angeles 90043,AA40BBBC-84D4-43BC-B7A4-227C081CCCB1_4401_Crenshaw_Blvd_Los_Angeles_90043,Crenshaw,4401 Crenshaw Boulevard Blvd Los Angeles 90043,,,POINT (6460944.588489 1823683.631781),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5020034007,,4200.0,,,South,,,Vermont,Avenue,,,,,,,,,,,,A-C,90037,,Los Angeles,Los Angeles,,,,,LA City,{49FB4738-BB30-4C01-8DF9-7FE792AB784C},0.0,,49FB4738-BB30-4C01-8DF9-7FE792AB784C,Unknown,,S,,,Ave,S Vermont Ave,2023-09-12 23:03:18+00:00,4200 S Vermont Ave A-C Los Angeles 90037,49FB4738-BB30-4C01-8DF9-7FE792AB784C_4200_S_Vermont_Ave_A-C_Los_Angeles_90037,Vermont,4200 S Vermont Avenue Ave A-C Los Angeles 90037,,,POINT (6473361.601385 1825083.550897),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5021026001,,1700.0,,,West,,,43Rd,Street,,,,,,,,,,,,,90062,,Los Angeles,Los Angeles,,,,,LA City,{34ABE90C-DD03-4E6A-9834-0AE3B669FFBB},0.0,,34ABE90C-DD03-4E6A-9834-0AE3B669FFBB,Unknown,,W,,,St,W 43Rd St,2023-09-12 23:03:18+00:00,1700 W 43Rd St Los Angeles 90062,34ABE90C-DD03-4E6A-9834-0AE3B669FFBB_1700_W_43Rd_St_Los_Angeles_90062,43Rd,1700 W 43Rd Street St Los Angeles 90062,,,POINT (6467919.033858 1824485.781095),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5023001008,,4131.0,,,South,,,Creed,Avenue,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,LA City,{4D2E6833-9353-401A-B248-955155D809FA},0.0,,4D2E6833-9353-401A-B248-955155D809FA,Unknown,,S,,,Ave,S Creed Ave,2023-09-12 23:03:18+00:00,4131 S Creed Ave Los Angeles 90008,4D2E6833-9353-401A-B248-955155D809FA_4131_S_Creed_Ave_Los_Angeles_90008,Creed,4131 S Creed Avenue Ave Los Angeles 90008,,,POINT (6462685.245441 1825926.608266),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5023004022,,3053.0,,,West,,,Stocker,Place,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,LA City,{9172BE29-8874-4F00-8209-A31C8AD24F9B},0.0,,9172BE29-8874-4F00-8209-A31C8AD24F9B,Unknown,,W,,,Pl,W Stocker Pl,2023-09-12 23:03:18+00:00,3053 W Stocker Pl Los Angeles 90008,9172BE29-8874-4F00-8209-A31C8AD24F9B_3053_W_Stocker_Pl_Los_Angeles_90008,Stocker,3053 W Stocker Place Pl Los Angeles 90008,,,POINT (6462699.016411 1825644.227269),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5023006011,,4201.0,,,West,,,Stocker,Plaza,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,LA City,{631AA701-F751-4ED4-BD75-76722E640AF2},0.0,,631AA701-F751-4ED4-BD75-76722E640AF2,Unknown,,W,,,Plaza,W Stocker Plz,2023-09-12 23:03:18+00:00,4201 W Stocker Plz Los Angeles 90008,631AA701-F751-4ED4-BD75-76722E640AF2_4201_W_Stocker_Plz_Los_Angeles_90008,Stocker,4201 W Stocker Plaza Plaza Los Angeles 90008,,,POINT (6462928.764967 1825269.407481),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5025006001,,3610.0,,,South,,,Carmona,Avenue,,,,,,,,,,,,,90016,,Los Angeles,Los Angeles,,,,,LA City,{756EDC93-BCE5-48B7-8D0E-C09F03E5A868},0.0,,756EDC93-BCE5-48B7-8D0E-C09F03E5A868,Unknown,,S,,,Ave,S Carmona Ave,2023-09-12 23:03:18+00:00,3610 S Carmona Ave Los Angeles 90016,756EDC93-BCE5-48B7-8D0E-C09F03E5A868_3610_S_Carmona_Ave_Los_Angeles_90016,Carmona,3610 S Carmona Avenue Ave Los Angeles 90016,,,POINT (6450441.051097 1830282.679934),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5025006001,,3600.0,,,,,,Carmona,Avenue,,,,,,,,,,,,,90016,,Los Angeles,Los Angeles,,,,,Assessor,{F3EBA1B2-C792-4AA8-BF1A-69FE5D28EBAD},0.0,,F3EBA1B2-C792-4AA8-BF1A-69FE5D28EBAD,Unknown,,,,,Ave,Carmona Ave,2024-04-27 17:13:09+00:00,3600 Carmona Ave Los Angeles 90016,F3EBA1B2-C792-4AA8-BF1A-69FE5D28EBAD_3600_Carmona_Ave_Los_Angeles_90016,Carmona,3600 Carmona Avenue Ave Los Angeles 90016,,,POINT (6450522.733349 1830317.354078),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5025006018,,5517.0,,,,,,Coliseum,Street,,,,,,,,,,,,,90016,,Los Angeles,Los Angeles,,,,,Assessor,{115C3393-7C5D-4CB9-96B9-EEB76E35FA42},0.0,,115C3393-7C5D-4CB9-96B9-EEB76E35FA42,Unknown,,,,,St,Coliseum St,2024-04-27 17:13:09+00:00,5517 Coliseum St Los Angeles 90016,115C3393-7C5D-4CB9-96B9-EEB76E35FA42_5517_Coliseum_St_Los_Angeles_90016,Coliseum,5517 Coliseum Street St Los Angeles 90016,,,POINT (6450501.23536 1829351.712964),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5026002003,,3815.0,,,West,,,Don Tomaso,Drive,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,LA City,{9892B3EB-10FD-4ED4-BBCD-5E077691FC46},0.0,,9892B3EB-10FD-4ED4-BBCD-5E077691FC46,Unknown,,W,,,Dr,W Don Tomaso Dr,2023-09-12 23:03:18+00:00,3815 W Don Tomaso Dr Los Angeles 90008,9892B3EB-10FD-4ED4-BBCD-5E077691FC46_3815_W_Don_Tomaso_Dr_Los_Angeles_90008,Don Tomaso,3815 W Don Tomaso Drive Dr Los Angeles 90008,,,POINT (6458180.668492 1825044.010622),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5027015012,,4810.0,,,South,,,La Brea,Avenue,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,LA City,{D9F80B56-2FDD-4981-8D1A-B2D7DE296164},0.0,,D9F80B56-2FDD-4981-8D1A-B2D7DE296164,Unknown,,S,,,Ave,S La Brea Ave,2023-09-12 23:03:18+00:00,4810 S La Brea Ave Los Angeles 90008,D9F80B56-2FDD-4981-8D1A-B2D7DE296164_4810_S_La_Brea_Ave_Los_Angeles_90008,La Brea,4810 S La Brea Avenue Ave Los Angeles 90008,,,POINT (6452957.599214 1822816.883514),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5028001013,,4001.0,,,South,,,Nicolet,Avenue,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,LA City,{39C67BEE-AE10-4FB7-A5D0-930A27D4B72A},0.0,,39C67BEE-AE10-4FB7-A5D0-930A27D4B72A,Unknown,,S,,,Ave,S Nicolet Ave,2023-09-12 23:03:18+00:00,4001 S Nicolet Ave Los Angeles 90008,39C67BEE-AE10-4FB7-A5D0-930A27D4B72A_4001_S_Nicolet_Ave_Los_Angeles_90008,Nicolet,4001 S Nicolet Avenue Ave Los Angeles 90008,,,POINT (6455185.888064 1827799.3683),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5028001027,,4000.0,,,South,,,Ursula,Avenue,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,LA City,{BCF8CE73-FABD-427F-844F-94AA078D9224},0.0,,BCF8CE73-FABD-427F-844F-94AA078D9224,Unknown,,S,,,Ave,S Ursula Ave,2023-09-12 23:03:18+00:00,4000 S Ursula Ave Los Angeles 90008,BCF8CE73-FABD-427F-844F-94AA078D9224_4000_S_Ursula_Ave_Los_Angeles_90008,Ursula,4000 S Ursula Avenue Ave Los Angeles 90008,,,POINT (6454910.57267 1827855.362939),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5028002015,,4014.0,,,South,,,Stevely,Avenue,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,LA City,{4474EABF-1762-461D-8C73-FE57B916C74C},0.0,,4474EABF-1762-461D-8C73-FE57B916C74C,Unknown,,S,,,Ave,S Stevely Ave,2023-09-12 23:03:18+00:00,4014 S Stevely Ave Los Angeles 90008,4474EABF-1762-461D-8C73-FE57B916C74C_4014_S_Stevely_Ave_Los_Angeles_90008,Stevely,4014 S Stevely Avenue Ave Los Angeles 90008,,,POINT (6454560.739708 1827794.086814),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5030001012,,5019.0,,,West,,,August,Street,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,LA City,{5242DF40-B42B-4557-918C-B7011FCB51B2},0.0,,5242DF40-B42B-4557-918C-B7011FCB51B2,Unknown,,W,,,St,W August St,2023-09-12 23:03:18+00:00,5019 W August St Los Angeles 90008,5242DF40-B42B-4557-918C-B7011FCB51B2_5019_W_August_St_Los_Angeles_90008,August,5019 W August Street St Los Angeles 90008,,,POINT (6454289.340645 1828903.795225),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5030001014,,3817.0,,,South,,,Gibraltar,Avenue,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,LA City,{738CE3C5-785A-4D0A-ADEF-EAF77F56EB4C},0.0,,738CE3C5-785A-4D0A-ADEF-EAF77F56EB4C,Unknown,,S,,,Ave,S Gibraltar Ave,2023-09-12 23:03:18+00:00,3817 S Gibraltar Ave Los Angeles 90008,738CE3C5-785A-4D0A-ADEF-EAF77F56EB4C_3817_S_Gibraltar_Ave_Los_Angeles_90008,Gibraltar,3817 S Gibraltar Avenue Ave Los Angeles 90008,,,POINT (6454138.274018 1828889.707655),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5030003012,,4905.0,,,West,,,Pinafore,Street,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,LA City,{6D48CB13-423C-4A59-ADB2-954C73DCC4B6},0.0,,6D48CB13-423C-4A59-ADB2-954C73DCC4B6,Unknown,,W,,,St,W Pinafore St,2023-09-12 23:03:18+00:00,4905 W Pinafore St Los Angeles 90008,6D48CB13-423C-4A59-ADB2-954C73DCC4B6_4905_W_Pinafore_St_Los_Angeles_90008,Pinafore,4905 W Pinafore Street St Los Angeles 90008,,,POINT (6454390.561571 1828038.010867),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5030004018,,4723.0,,,,,,August,Street,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,Assessor,{320DFF90-11CC-4E42-844D-84576B8E9120},0.0,,320DFF90-11CC-4E42-844D-84576B8E9120,Unknown,,,,,St,August St,2024-04-27 17:13:09+00:00,4723 August St Los Angeles 90008,320DFF90-11CC-4E42-844D-84576B8E9120_4723_August_St_Los_Angeles_90008,August,4723 August Street St Los Angeles 90008,,,POINT (6455228.763307 1828953.606149),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5030005025,,4817.0,,,West,,,Tacana,Street,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,LA City,{06D8221F-1E2B-4CD6-BE0B-9ABE2FEC97F3},0.0,,06D8221F-1E2B-4CD6-BE0B-9ABE2FEC97F3,Unknown,,W,,,St,W Tacana St,2023-09-12 23:03:18+00:00,4817 W Tacana St Los Angeles 90008,06D8221F-1E2B-4CD6-BE0B-9ABE2FEC97F3_4817_W_Tacana_St_Los_Angeles_90008,Tacana,4817 W Tacana Street St Los Angeles 90008,,,POINT (6454927.50866 1828561.12465),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,5030008003,,3875.0,,,,,,Coco,Avenue,,,,,,,,,,,,,90008,,Los Angeles,Los Angeles,View Park,,,,Assessor,{E1E296EB-0583-47FC-86B1-8B3950CBA19C},0.0,,E1E296EB-0583-47FC-86B1-8B3950CBA19C,Unknown,,,,,Ave,Coco Ave,2024-04-27 17:13:09+00:00,3875 Coco Ave Los Angeles 90008,E1E296EB-0583-47FC-86B1-8B3950CBA19C_3875_Coco_Ave_Los_Angeles_90008,Coco,3875 Coco Avenue Ave Los Angeles 90008,,,POINT (6455667.181393 1828531.547938),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
