group_id,group_size,merge_key,FullAddress,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_has_u_pattern,_representative_address,_group,_old_addr,_validated_addr,_replaced,_rep_original_order,_rep_id_norm,_rep_addr_norm,_aligned_from_validation_order,_aligned_validation_input_address,_aligned_validation_uniqueid,_match_method,_matched_from_input_file,_source_file
4939,1,3/4 E NAOMI AVE ARCADIA 91007,9657 3/4 E Naomi Ave Arcadia 91007,,5383001024,,9657.0,3/4,,East,,,Naomi,Avenue,,,,,,,,,,,,,91007,,Unincorporated,Arcadia,,,,,LACO DPW House Numbering Map,{C99DE486-0D0F-43D9-8EFA-4547349D565A},0.0,,C99DE486-0D0F-43D9-8EFA-4547349D565A,Unknown,,E,,,Ave,E Naomi Ave,2015-05-04 13:05:52+00:00,C99DE486-0D0F-43D9-8EFA-4547349D565A_9657_3/4_E_Naomi_Ave_Arcadia_91007,Naomi,9657 3/4 E Naomi Avenue Ave Arcadia 91007,,,POINT (6542857.942379 1867400.892771),False,9657 3/4 E Naomi Ave Arcadia 91007,4939,9657 3/4 E Naomi Ave Arcadia 91007,9657 3/4 E Naomi Ave Arcadia 91007,True,918,C99DE486-0D0F-43D9-8EFA-4547349D565A_9657_3/4_E_Naomi_Ave_Arcadia_91007,9657 3/4 E Naomi Ave Arcadia 91007,3070,9657 3/4 E Naomi Ave Arcadia 91007,C99DE486-0D0F-43D9-8EFA-4547349D565A_9657_3/4_E_Naomi_Ave_Arcadia_91007,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4953,1,3/4 E SPRING ST LONG BEACH 90815,7550 3/4 E Spring St Long Beach 90815,,7235002902,,7550.0,3/4,,East,,,Spring,Street,,,,,,,,,,,,,90815,,Long Beach,Long Beach,,,,,Long Beach GIS,{32BE45FF-F490-45B3-B98B-692BBAB358D4},0.0,,32BE45FF-F490-45B3-B98B-692BBAB358D4,Unknown,,E,,,St,E Spring St,2024-05-12 21:05:27+00:00,32BE45FF-F490-45B3-B98B-692BBAB358D4_7550_3/4_E_Spring_St_Long_Beach_90815,Spring,7550 3/4 E Spring Street St Long Beach 90815,,,POINT (6535712.035082 1752784.532109),False,7550 3/4 E Spring St Long Beach 90815,4953,7550 3/4 E Spring St Long Beach 90815,7550 3/4 E Spring St Long Beach 90815,True,919,32BE45FF-F490-45B3-B98B-692BBAB358D4_7550_3/4_E_Spring_St_Long_Beach_90815,7550 3/4 E Spring St Long Beach 90815,3071,7550 3/4 E Spring St Long Beach 90815,32BE45FF-F490-45B3-B98B-692BBAB358D4_7550_3/4_E_Spring_St_Long_Beach_90815,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4956,1,3/4 E WARDLOW RD LONG BEACH 90808,8105 3/4 E Wardlow Rd Long Beach 90808,,7076026003,,8105.0,3/4,,East,,,Wardlow,Road,,,,,,,,,,,,,90808,,Long Beach,Long Beach,,,,,Long Beach GIS,{56923280-973A-4BBD-AE4A-004DB4D09925},0.0,,56923280-973A-4BBD-AE4A-004DB4D09925,Unknown,,E,,,Rd,E Wardlow Rd,2024-05-12 21:05:27+00:00,56923280-973A-4BBD-AE4A-004DB4D09925_8105_3/4_E_Wardlow_Rd_Long_Beach_90808,Wardlow,8105 3/4 E Wardlow Road Rd Long Beach 90808,,,POINT (6540002.432342 1756340.421979),False,8105 3/4 E Wardlow Rd Long Beach 90808,4956,8105 3/4 E Wardlow Rd Long Beach 90808,8105 3/4 E Wardlow Rd Long Beach 90808,True,920,56923280-973A-4BBD-AE4A-004DB4D09925_8105_3/4_E_Wardlow_Rd_Long_Beach_90808,8105 3/4 E Wardlow Rd Long Beach 90808,3072,8105 3/4 E Wardlow Rd Long Beach 90808,56923280-973A-4BBD-AE4A-004DB4D09925_8105_3/4_E_Wardlow_Rd_Long_Beach_90808,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4962,1,3/4 ENTRADA RD TOPANGA 90290,21275 3/4 Entrada Rd Topanga 90290,,4445017021,,21275.0,3/4,,,,,Entrada,Road,,,,,,,,,,,,,90290,,Unincorporated,Topanga,,,,,LACO DPW House Numbering Map,{6644936D-DA98-4D9A-A0C3-115181AC9EAD},0.0,,6644936D-DA98-4D9A-A0C3-115181AC9EAD,Unknown,,,,,Rd,Entrada Rd,2015-05-04 16:55:18+00:00,6644936D-DA98-4D9A-A0C3-115181AC9EAD_21275_3/4_Entrada_Rd_Topanga_90290,Entrada,21275 3/4 Entrada Road Rd Topanga 90290,,,POINT (6381221.419196 1857364.588369),False,21275 3/4 Entrada Rd Topanga 90290,4962,21275 3/4 Entrada Rd Topanga 90290,21275 3/4 Entrada Rd Topanga 90290,True,921,6644936D-DA98-4D9A-A0C3-115181AC9EAD_21275_3/4_Entrada_Rd_Topanga_90290,21275 3/4 Entrada Rd Topanga 90290,3073,21275 3/4 Entrada Rd Topanga 90290,6644936D-DA98-4D9A-A0C3-115181AC9EAD_21275_3/4_Entrada_Rd_Topanga_90290,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4963,1,3/4 EUGENE ST LOS ANGELES 90063,4250 3/4 Eugene St Los Angeles 90063,,5234007013,,4250.0,3/4,,,,,Eugene,Street,,,,,,,,,,,,,90063,,unincorporated,Los Angeles,,,,,LACO DPW Add,{384A634C-FA56-498A-A3EA-A08BBB81D7F1},0.0,,384A634C-FA56-498A-A3EA-A08BBB81D7F1,Unknown,,,,,St,Eugene St,2023-08-25 00:29:50+00:00,384A634C-FA56-498A-A3EA-A08BBB81D7F1_4250_3/4_Eugene_St_Los_Angeles_90063,Eugene,4250 3/4 Eugene Street St Los Angeles 90063,,,POINT (6508963.348422 1836047.592289),False,4250 3/4 Eugene St Los Angeles 90063,4963,4250 3/4 Eugene St Los Angeles 90063,4250 3/4 Eugene St Los Angeles 90063,True,922,384A634C-FA56-498A-A3EA-A08BBB81D7F1_4250_3/4_Eugene_St_Los_Angeles_90063,4250 3/4 Eugene St Los Angeles 90063,3074,4250 3/4 Eugene St Los Angeles 90063,384A634C-FA56-498A-A3EA-A08BBB81D7F1_4250_3/4_Eugene_St_Los_Angeles_90063,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4965,1,3/4 FAIRMOUNT AVE LA CRESCENTA 91214,2926 3/4 Fairmount Ave La Crescenta 91214,,5802029005,,2926.0,3/4,,,,,Fairmount,Avenue,,,,,,,,,,,,,91214,,Unincorporated,La Crescenta,,,,,LACO DPW Add,{7D986E5C-8389-453B-8EB3-9EE74AD4F094},0.0,,7D986E5C-8389-453B-8EB3-9EE74AD4F094,Unknown,,,,,Ave,Fairmount Ave,2024-09-14 08:24:46+00:00,7D986E5C-8389-453B-8EB3-9EE74AD4F094_2926_3/4_Fairmount_Ave_La_Crescenta_91214,Fairmount,2926 3/4 Fairmount Avenue Ave La Crescenta 91214,,,POINT (6488160.93235 1905384.046464),False,2926 3/4 Fairmount Ave La Crescenta 91214,4965,2926 3/4 Fairmount Ave La Crescenta 91214,2926 3/4 Fairmount Ave La Crescenta 91214,True,923,7D986E5C-8389-453B-8EB3-9EE74AD4F094_2926_3/4_Fairmount_Ave_La_Crescenta_91214,2926 3/4 Fairmount Ave La Crescenta 91214,3075,2926 3/4 Fairmount Ave La Crescenta 91214,7D986E5C-8389-453B-8EB3-9EE74AD4F094_2926_3/4_Fairmount_Ave_La_Crescenta_91214,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4971,1,3/4 GERAGHTY AVE LOS ANGELES 90063,958 3/4 Geraghty Ave Los Angeles 90063,,5227024028,,958.0,3/4,,,,,Geraghty,Avenue,,,,,,,,,,,,,90063,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{D40D6209-C40B-4139-9554-2E79FD939034},0.0,,D40D6209-C40B-4139-9554-2E79FD939034,Unknown,,,,,Ave,Geraghty Ave,2020-12-07 12:00:19+00:00,D40D6209-C40B-4139-9554-2E79FD939034_958_3/4_Geraghty_Ave_Los_Angeles_90063,Geraghty,958 3/4 Geraghty Avenue Ave Los Angeles 90063,,,POINT (6506401.559255 1839817.255353),False,958 3/4 Geraghty Ave Los Angeles 90063,4971,958 3/4 Geraghty Ave Los Angeles 90063,958 3/4 Geraghty Ave Los Angeles 90063,True,924,D40D6209-C40B-4139-9554-2E79FD939034_958_3/4_Geraghty_Ave_Los_Angeles_90063,958 3/4 Geraghty Ave Los Angeles 90063,3076,958 3/4 Geraghty Ave Los Angeles 90063,D40D6209-C40B-4139-9554-2E79FD939034_958_3/4_Geraghty_Ave_Los_Angeles_90063,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4972,1,3/4 GLENDORA AVE LONG BEACH 90803,171 3/4 Glendora Ave Long Beach 90803,,7247008029,,171.0,3/4,,,,,Glendora,Avenue,,,,,,,,,,,,,90803,,Long Beach,Long Beach,,,,,Long Beach GIS,{65086E11-3C35-4832-B44A-79A735D51562},0.0,,65086E11-3C35-4832-B44A-79A735D51562,Unknown,,,,,Ave,Glendora Ave,2024-05-12 21:05:27+00:00,65086E11-3C35-4832-B44A-79A735D51562_171_3/4_Glendora_Ave_Long_Beach_90803,Glendora,171 3/4 Glendora Avenue Ave Long Beach 90803,,,POINT (6521129.941215 1734522.274671),False,171 3/4 Glendora Ave Long Beach 90803,4972,171 3/4 Glendora Ave Long Beach 90803,171 3/4 Glendora Ave Long Beach 90803,True,925,65086E11-3C35-4832-B44A-79A735D51562_171_3/4_Glendora_Ave_Long_Beach_90803,171 3/4 Glendora Ave Long Beach 90803,3077,171 3/4 Glendora Ave Long Beach 90803,65086E11-3C35-4832-B44A-79A735D51562_171_3/4_Glendora_Ave_Long_Beach_90803,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4975,1,3/4 HAYLAND ST LA PUENTE 91744,15826 3/4 Hayland St La Puente 91744,,8252007001,,15826.0,3/4,,,,,Hayland,Street,,,,,,,,,,,,,91744,,Unincorporated,La Puente,Industry,,,,LACO DPW Add,{781825A4-B94B-4539-AD15-65B64C033570},0.0,,781825A4-B94B-4539-AD15-65B64C033570,Unknown,,,,,St,Hayland St,2022-07-18 18:48:00+00:00,781825A4-B94B-4539-AD15-65B64C033570_15826_3/4_Hayland_St_La_Puente_91744,Hayland,15826 3/4 Hayland Street St La Puente 91744,,,POINT (6579996.001632 1836784.013716),False,15826 3/4 Hayland St La Puente 91744,4975,15826 3/4 Hayland St La Puente 91744,15826 3/4 Hayland St La Puente 91744,True,926,781825A4-B94B-4539-AD15-65B64C033570_15826_3/4_Hayland_St_La_Puente_91744,15826 3/4 Hayland St La Puente 91744,3078,15826 3/4 Hayland St La Puente 91744,781825A4-B94B-4539-AD15-65B64C033570_15826_3/4_Hayland_St_La_Puente_91744,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4976,1,3/4 HEATHERDALE DR LOS ANGELES 90043,5604 3/4 Heatherdale Dr Los Angeles 90043,,5009010045,,5604.0,3/4,,,,,Heatherdale,Drive,,,,,,,,,,,,,90043,,Unincorporated,Los Angeles,View Park,,,,LACO DPW House Numbering Map,{65318492-A7D7-47C3-8437-92CD53C2CECB},0.0,,65318492-A7D7-47C3-8437-92CD53C2CECB,Unknown,,,,,Dr,Heatherdale Dr,2015-05-07 21:54:15+00:00,65318492-A7D7-47C3-8437-92CD53C2CECB_5604_3/4_Heatherdale_Dr_Los_Angeles_90043,Heatherdale,5604 3/4 Heatherdale Drive Dr Los Angeles 90043,,,POINT (6453906.965425 1819541.031142),False,5604 3/4 Heatherdale Dr Los Angeles 90043,4976,5604 3/4 Heatherdale Dr Los Angeles 90043,5604 3/4 Heatherdale Dr Los Angeles 90043,True,927,65318492-A7D7-47C3-8437-92CD53C2CECB_5604_3/4_Heatherdale_Dr_Los_Angeles_90043,5604 3/4 Heatherdale Dr Los Angeles 90043,3079,5604 3/4 Heatherdale Dr Los Angeles 90043,65318492-A7D7-47C3-8437-92CD53C2CECB_5604_3/4_Heatherdale_Dr_Los_Angeles_90043,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4978,1,3/4 HERMOSA AVE MONTROSE 91020,2527 3/4 Hermosa Ave Montrose 91020,,5807018018,,2527.0,3/4,,,,,Hermosa,Avenue,,,,,,,,,,,,,91020,,Unincorporated,Montrose,,,,,LACO DPW Add,{CA0488AF-084E-4900-A583-DE2A6DAD33A8},0.0,,CA0488AF-084E-4900-A583-DE2A6DAD33A8,Unknown,,,,,Ave,Hermosa Ave,2023-04-20 10:06:29+00:00,CA0488AF-084E-4900-A583-DE2A6DAD33A8_2527_3/4_Hermosa_Ave_Montrose_91020,Hermosa,2527 3/4 Hermosa Avenue Ave Montrose 91020,,,POINT (6490931.754236 1898635.604252),False,2527 3/4 Hermosa Ave Montrose 91020,4978,2527 3/4 Hermosa Ave Montrose 91020,2527 3/4 Hermosa Ave Montrose 91020,True,928,CA0488AF-084E-4900-A583-DE2A6DAD33A8_2527_3/4_Hermosa_Ave_Montrose_91020,2527 3/4 Hermosa Ave Montrose 91020,3080,2527 3/4 Hermosa Ave Montrose 91020,CA0488AF-084E-4900-A583-DE2A6DAD33A8_2527_3/4_Hermosa_Ave_Montrose_91020,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4979,1,3/4 HILL ST HUNTINGTON PARK 90255,2538 3/4 Hill St Huntington Park 90255,,6202002008,,2538.0,3/4,,,,,Hill,Street,,,,,,,,,,,,,90255,,Unincorporated,Huntington Park,Walnut Park,,,,LACO DPW House Numbering Map,{2B33EE3F-3F8C-4D9A-A329-EA4DE3C33495},0.0,,2B33EE3F-3F8C-4D9A-A329-EA4DE3C33495,Unknown,,,,,St,Hill St,2015-05-04 16:38:12+00:00,2B33EE3F-3F8C-4D9A-A329-EA4DE3C33495_2538_3/4_Hill_St_Huntington_Park_90255,Hill,2538 3/4 Hill Street St Huntington Park 90255,,,POINT (6493037.333359 1810578.320065),False,2538 3/4 Hill St Huntington Park 90255,4979,2538 3/4 Hill St Huntington Park 90255,2538 3/4 Hill St Huntington Park 90255,True,929,2B33EE3F-3F8C-4D9A-A329-EA4DE3C33495_2538_3/4_Hill_St_Huntington_Park_90255,2538 3/4 Hill St Huntington Park 90255,3081,2538 3/4 Hill St Huntington Park 90255,2B33EE3F-3F8C-4D9A-A329-EA4DE3C33495_2538_3/4_Hill_St_Huntington_Park_90255,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4982,1,3/4 HURON AVE CULVER CITY 90232,4064 3/4 Huron Ave Culver City 90232,,4208025013,,4064.0,3/4,,,,,Huron,Avenue,,,,,,,,,,,,,90232,,Culver City,Culver City,,,,,Culver GIS,{68D54A1B-96A5-4AA3-B11F-305DDB79C842},0.0,,68D54A1B-96A5-4AA3-B11F-305DDB79C842,Unknown,,,,,Ave,Huron Ave,2015-03-24 20:45:14+00:00,68D54A1B-96A5-4AA3-B11F-305DDB79C842_4064_3/4_Huron_Ave_Culver_City_90232,Huron,4064 3/4 Huron Avenue Ave Culver City 90232,,,POINT (6437671.397831 1826354.104786),False,4064 3/4 Huron Ave Culver City 90232,4982,4064 3/4 Huron Ave Culver City 90232,4064 3/4 Huron Ave Culver City 90232,True,930,68D54A1B-96A5-4AA3-B11F-305DDB79C842_4064_3/4_Huron_Ave_Culver_City_90232,4064 3/4 Huron Ave Culver City 90232,3082,4064 3/4 Huron Ave Culver City 90232,68D54A1B-96A5-4AA3-B11F-305DDB79C842_4064_3/4_Huron_Ave_Culver_City_90232,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4987,1,3/4 KNOLL DR CARSON 90745,510 3/4 Knoll Dr Carson 90745,,7329039093,,510.0,3/4,,,,,Knoll,Drive,,,,,,,,,,,,,90745,,Carson,Carson,,,,,LACO DPW Add,{B113387F-656F-4F8B-B66C-BBAA03DB1449},0.0,,B113387F-656F-4F8B-B66C-BBAA03DB1449,Unknown,,,,,Dr,Knoll Dr,2024-09-14 08:24:46+00:00,B113387F-656F-4F8B-B66C-BBAA03DB1449_510_3/4_Knoll_Dr_Carson_90745,Knoll,510 3/4 Knoll Drive Dr Carson 90745,,,POINT (6480380.247124 1753643.214119),False,510 3/4 Knoll Dr Carson 90745,4987,510 3/4 Knoll Dr Carson 90745,510 3/4 Knoll Dr Carson 90745,True,931,B113387F-656F-4F8B-B66C-BBAA03DB1449_510_3/4_Knoll_Dr_Carson_90745,510 3/4 Knoll Dr Carson 90745,3083,510 3/4 Knoll Dr Carson 90745,B113387F-656F-4F8B-B66C-BBAA03DB1449_510_3/4_Knoll_Dr_Carson_90745,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4994,1,3/4 LEMON AVE LONG BEACH 90813,1321 3/4 Lemon Ave Long Beach 90813,,7268015027,,1321.0,3/4,,,,,Lemon,Avenue,,,,,,,,,,,,,90813,,Long Beach,Long Beach,,,,,Long Beach GIS,{CAEC5310-BFC9-445C-A407-FAF082B10BA3},0.0,,CAEC5310-BFC9-445C-A407-FAF082B10BA3,Unknown,,,,,Ave,Lemon Ave,2024-05-12 21:05:27+00:00,CAEC5310-BFC9-445C-A407-FAF082B10BA3_1321_3/4_Lemon_Ave_Long_Beach_90813,Lemon,1321 3/4 Lemon Avenue Ave Long Beach 90813,,,POINT (6507139.130942 1743518.167768),False,1321 3/4 Lemon Ave Long Beach 90813,4994,1321 3/4 Lemon Ave Long Beach 90813,1321 3/4 Lemon Ave Long Beach 90813,True,932,CAEC5310-BFC9-445C-A407-FAF082B10BA3_1321_3/4_Lemon_Ave_Long_Beach_90813,1321 3/4 Lemon Ave Long Beach 90813,3084,1321 3/4 Lemon Ave Long Beach 90813,CAEC5310-BFC9-445C-A407-FAF082B10BA3_1321_3/4_Lemon_Ave_Long_Beach_90813,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
4999,1,3/4 MANHATTAN AVE MONTROSE 91020,2503 3/4 Manhattan Ave Montrose 91020,,5807016021,,2503.0,3/4,,,,,Manhattan,Avenue,,,,,,,,,,,,,91020,,Unincorporated,Montrose,,,,,LACO DPW Add,{51696A32-5B3A-4B6F-B85C-37823CBCA609},0.0,,51696A32-5B3A-4B6F-B85C-37823CBCA609,Unknown,,,,,Ave,Manhattan Ave,2022-09-08 09:21:49+00:00,51696A32-5B3A-4B6F-B85C-37823CBCA609_2503_3/4_Manhattan_Ave_Montrose_91020,Manhattan,2503 3/4 Manhattan Avenue Ave Montrose 91020,,,POINT (6491188.748145 1899155.999536),False,2503 3/4 Manhattan Ave Montrose 91020,4999,2503 3/4 Manhattan Ave Montrose 91020,2503 3/4 Manhattan Ave Montrose 91020,True,933,51696A32-5B3A-4B6F-B85C-37823CBCA609_2503_3/4_Manhattan_Ave_Montrose_91020,2503 3/4 Manhattan Ave Montrose 91020,3085,2503 3/4 Manhattan Ave Montrose 91020,51696A32-5B3A-4B6F-B85C-37823CBCA609_2503_3/4_Manhattan_Ave_Montrose_91020,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
5000,1,3/4 MILDRED AVE LOS ANGELES 90066,4140 3/4 Mildred Ave Los Angeles 90066,,4231022025,,4140.0,3/4,,,,,Mildred,Avenue,,,,,,,,,,,,,90066,,Culver City,Los Angeles,,,,,Culver GIS,{CDDEDE1F-0D14-4467-A620-F1BB584BD7B2},0.0,,CDDEDE1F-0D14-4467-A620-F1BB584BD7B2,Unknown,,,,,Ave,Mildred Ave,2015-03-24 20:45:14+00:00,CDDEDE1F-0D14-4467-A620-F1BB584BD7B2_4140_3/4_Mildred_Ave_Los_Angeles_90066,Mildred,4140 3/4 Mildred Avenue Ave Culver City 90066,,,POINT (6430812.529987 1821104.558527),False,4140 3/4 Mildred Ave Los Angeles 90066,5000,4140 3/4 Mildred Ave Los Angeles 90066,4140 3/4 Mildred Ave Los Angeles 90066,True,934,CDDEDE1F-0D14-4467-A620-F1BB584BD7B2_4140_3/4_Mildred_Ave_Los_Angeles_90066,4140 3/4 Mildred Ave Los Angeles 90066,3086,4140 3/4 Mildred Ave Los Angeles 90066,CDDEDE1F-0D14-4467-A620-F1BB584BD7B2_4140_3/4_Mildred_Ave_Los_Angeles_90066,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
5001,1,3/4 MULHOLLAND HWY MALIBU 90265,34067 3/4 Mulholland Hwy Malibu 90265,,4472006054,,34067.0,3/4,,,,,Mulholland,Highway,,,,,,,,,,,,,90265,,Unincorporated,Malibu,,,,,CAMS,{6B7664F0-3EB2-43BA-9DFD-B6E9D57A96B8},0.0,,6B7664F0-3EB2-43BA-9DFD-B6E9D57A96B8,Unknown,,,,,Hwy,Mulholland Hwy,2015-05-04 20:42:32+00:00,6B7664F0-3EB2-43BA-9DFD-B6E9D57A96B8_34067_3/4_Mulholland_Hwy_Malibu_90265,Mulholland,34067 3/4 Mulholland Highway Hwy Malibu 90265,,,POINT (6292442.497344 1856984.70527),False,34067 3/4 Mulholland Hwy Malibu 90265,5001,34067 3/4 Mulholland Hwy Malibu 90265,34067 3/4 Mulholland Hwy Malibu 90265,True,935,6B7664F0-3EB2-43BA-9DFD-B6E9D57A96B8_34067_3/4_Mulholland_Hwy_Malibu_90265,34067 3/4 Mulholland Hwy Malibu 90265,3087,34067 3/4 Mulholland Hwy Malibu 90265,6B7664F0-3EB2-43BA-9DFD-B6E9D57A96B8_34067_3/4_Mulholland_Hwy_Malibu_90265,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
5005,1,3/4 N ARNAZ DR BEVERLY HILLS 90211,153 3/4 N Arnaz Dr Beverly Hills 90211,,4334008029,,153.0,3/4,,North,,,Arnaz,Drive,,,,,,,,,,,,,90211,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{3F45FADA-CCA0-48A4-8B5F-48ED94AF5126},0.0,,3F45FADA-CCA0-48A4-8B5F-48ED94AF5126,Unknown,,N,,,Dr,N Arnaz Dr,2024-05-12 21:05:27+00:00,3F45FADA-CCA0-48A4-8B5F-48ED94AF5126_153_3/4_N_Arnaz_Dr_Beverly_Hills_90211,Arnaz,153 3/4 N Arnaz Drive Dr Beverly Hills 90211,,,POINT (6445684.035021 1847459.720055),False,153 3/4 N Arnaz Dr Beverly Hills 90211,5005,153 3/4 N Arnaz Dr Beverly Hills 90211,153 3/4 N Arnaz Dr Beverly Hills 90211,True,936,3F45FADA-CCA0-48A4-8B5F-48ED94AF5126_153_3/4_N_Arnaz_Dr_Beverly_Hills_90211,153 3/4 N Arnaz Dr Beverly Hills 90211,3088,153 3/4 N Arnaz Dr Beverly Hills 90211,3F45FADA-CCA0-48A4-8B5F-48ED94AF5126_153_3/4_N_Arnaz_Dr_Beverly_Hills_90211,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
5010,1,3/4 N AVE LOS ANGELES 90063,1525 3/4 N Steele Ave Los Angeles 90063,,5225009006,,1525.0,3/4,,North,,,Steele,Avenue,,,,,,,,,,,,,90063,,Unincorporated,Los Angeles,,,,,LACO DPW House Numbering Map,{95E2B00B-A68A-49BF-BE9C-BB113C4BFCCA},0.0,,95E2B00B-A68A-49BF-BE9C-BB113C4BFCCA,Unknown,,N,,,Ave,N Steele Ave,2015-05-04 20:23:32+00:00,95E2B00B-A68A-49BF-BE9C-BB113C4BFCCA_1525_3/4_N_Steele_Ave_Los_Angeles_90063,Steele,1525 3/4 N Steele Avenue Ave Los Angeles 90063,,,POINT (6510180.969347 1843660.026211),False,1525 3/4 N Steele Ave Los Angeles 90063,5010,1525 3/4 N Steele Ave Los Angeles 90063,1525 3/4 N Steele Ave Los Angeles 90063,True,937,95E2B00B-A68A-49BF-BE9C-BB113C4BFCCA_1525_3/4_N_Steele_Ave_Los_Angeles_90063,1525 3/4 N Steele Ave Los Angeles 90063,3089,1525 3/4 N Steele Ave Los Angeles 90063,95E2B00B-A68A-49BF-BE9C-BB113C4BFCCA_1525_3/4_N_Steele_Ave_Los_Angeles_90063,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
5030,1,3/4 N CHESTER AVE PASADENA 91106,577 3/4 N Chester Ave Pasadena 91106,,5739-012-005,,577.0,3/4,,North,,,Chester,Avenue,,,,,,,,,,,,,91106,,Pasadena,Pasadena,,,,,Pasadena GIS,{9D327835-4AA2-4800-BAEC-4C8D9A34E0F3},0.0,,9D327835-4AA2-4800-BAEC-4C8D9A34E0F3,Unknown,,N,,,Ave,N Chester Ave,2024-05-12 21:05:27+00:00,9D327835-4AA2-4800-BAEC-4C8D9A34E0F3_577_3/4_N_Chester_Ave_Pasadena_91106,Chester,577 3/4 N Chester Avenue Ave Pasadena 91106,,,POINT (6523939.755149 1879192.333427),False,577 3/4 N Chester Ave Pasadena 91106,5030,577 3/4 N Chester Ave Pasadena 91106,577 3/4 N Chester Ave Pasadena 91106,True,938,9D327835-4AA2-4800-BAEC-4C8D9A34E0F3_577_3/4_N_Chester_Ave_Pasadena_91106,577 3/4 N Chester Ave Pasadena 91106,3090,577 3/4 N Chester Ave Pasadena 91106,9D327835-4AA2-4800-BAEC-4C8D9A34E0F3_577_3/4_N_Chester_Ave_Pasadena_91106,id,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
